id_student,fuente,final_result,y_test,y_pred,modelo
620646,OULAD,Fail,1,0,regresion_logistica
117232,OULAD,Pass,2,0,regresion_logistica
600398,OULAD,Pass,2,2,regresion_logistica
691028,OULAD,Withdrawn,0,2,regresion_logistica
9002261,Experimento X sintético,Fail,1,2,regresion_logistica
373126,OULAD,Fail,1,0,regresion_logistica
2154220,OULAD,Withdrawn,0,0,regresion_logistica
685060,OULAD,Pass,2,2,regresion_logistica
9000084,Experimento X sintético,Pass,2,2,regresion_logistica
577527,OULAD,Pass,2,0,regresion_logistica
283035,OULAD,Fail,1,2,regresion_logistica
1700371,OULAD,Pass,2,2,regresion_logistica
577735,OULAD,Pass,2,2,regresion_logistica
9001938,Experimento X sintético,Fail,1,2,regresion_logistica
9000793,Experimento X sintético,Fail,1,2,regresion_logistica
84605,OULAD,Pass,2,0,regresion_logistica
596002,OULAD,Withdrawn,0,2,regresion_logistica
570863,OULAD,Pass,2,0,regresion_logistica
696583,OULAD,Fail,1,2,regresion_logistica
607339,OULAD,Withdrawn,0,0,regresion_logistica
587006,OULAD,Fail,1,0,regresion_logistica
9001487,Experimento X sintético,Fail,1,1,regresion_logistica
9000479,Experimento X sintético,Pass,2,2,regresion_logistica
2574909,OULAD,Withdrawn,0,0,regresion_logistica
634749,OULAD,Pass,2,2,regresion_logistica
619107,OULAD,Fail,1,1,regresion_logistica
654801,OULAD,Pass,2,2,regresion_logistica
631518,OULAD,Withdrawn,0,0,regresion_logistica
597817,OULAD,Fail,1,0,regresion_logistica
606914,OULAD,Withdrawn,0,0,regresion_logistica
494211,OULAD,Distinction,3,2,regresion_logistica
609107,OULAD,Withdrawn,0,0,regresion_logistica
649028,OULAD,Withdrawn,0,0,regresion_logistica
543630,OULAD,Fail,1,2,regresion_logistica
679502,OULAD,Withdrawn,0,2,regresion_logistica
9000303,Experimento X sintético,Pass,2,2,regresion_logistica
600860,OULAD,Pass,2,2,regresion_logistica
548275,OULAD,Pass,2,2,regresion_logistica
646070,OULAD,Pass,2,2,regresion_logistica
586060,OULAD,Fail,1,0,regresion_logistica
605108,OULAD,Withdrawn,0,0,regresion_logistica
9000214,Experimento X sintético,Pass,2,2,regresion_logistica
652054,OULAD,Pass,2,2,regresion_logistica
603531,OULAD,Pass,2,2,regresion_logistica
390210,OULAD,Fail,1,0,regresion_logistica
652971,OULAD,Withdrawn,0,0,regresion_logistica
9000101,Experimento X sintético,Pass,2,1,regresion_logistica
650105,OULAD,Fail,1,2,regresion_logistica
429610,OULAD,Distinction,3,2,regresion_logistica
366310,OULAD,Pass,2,2,regresion_logistica
441885,OULAD,Fail,1,0,regresion_logistica
609025,OULAD,Withdrawn,0,0,regresion_logistica
700079,OULAD,Distinction,3,2,regresion_logistica
678619,OULAD,Withdrawn,0,2,regresion_logistica
469154,OULAD,Pass,2,2,regresion_logistica
588706,OULAD,Withdrawn,0,0,regresion_logistica
572434,OULAD,Pass,2,2,regresion_logistica
648927,OULAD,Withdrawn,0,2,regresion_logistica
356274,OULAD,Fail,1,0,regresion_logistica
578820,OULAD,Pass,2,2,regresion_logistica
637473,OULAD,Pass,2,2,regresion_logistica
588460,OULAD,Fail,1,2,regresion_logistica
553131,OULAD,Fail,1,0,regresion_logistica
595572,OULAD,Pass,2,2,regresion_logistica
9000703,Experimento X sintético,Pass,2,2,regresion_logistica
512259,OULAD,Pass,2,2,regresion_logistica
629421,OULAD,Withdrawn,0,0,regresion_logistica
678737,OULAD,Withdrawn,0,0,regresion_logistica
691094,OULAD,Pass,2,0,regresion_logistica
233868,OULAD,Withdrawn,0,2,regresion_logistica
656755,OULAD,Fail,1,0,regresion_logistica
652574,OULAD,Fail,1,2,regresion_logistica
2180710,OULAD,Fail,1,2,regresion_logistica
626546,OULAD,Withdrawn,0,2,regresion_logistica
333637,OULAD,Pass,2,2,regresion_logistica
514981,OULAD,Fail,1,2,regresion_logistica
572870,OULAD,Distinction,3,2,regresion_logistica
549847,OULAD,Pass,2,2,regresion_logistica
589484,OULAD,Withdrawn,0,0,regresion_logistica
652281,OULAD,Pass,2,2,regresion_logistica
568234,OULAD,Pass,2,0,regresion_logistica
145640,OULAD,Distinction,3,2,regresion_logistica
2326401,OULAD,Withdrawn,0,0,regresion_logistica
9000022,Experimento X sintético,Fail,1,1,regresion_logistica
603239,OULAD,Fail,1,0,regresion_logistica
632124,OULAD,Withdrawn,0,2,regresion_logistica
630794,OULAD,Fail,1,2,regresion_logistica
579549,OULAD,Pass,2,2,regresion_logistica
687835,OULAD,Pass,2,2,regresion_logistica
610257,OULAD,Pass,2,2,regresion_logistica
9001612,Experimento X sintético,Pass,2,1,regresion_logistica
1105478,OULAD,Pass,2,2,regresion_logistica
191504,OULAD,Withdrawn,0,2,regresion_logistica
649935,OULAD,Fail,1,2,regresion_logistica
618377,OULAD,Pass,2,2,regresion_logistica
697065,OULAD,Withdrawn,0,0,regresion_logistica
2519138,OULAD,Pass,2,2,regresion_logistica
419192,OULAD,Distinction,3,0,regresion_logistica
9001914,Experimento X sintético,Pass,2,1,regresion_logistica
674750,OULAD,Withdrawn,0,1,regresion_logistica
293989,OULAD,Withdrawn,0,2,regresion_logistica
608423,OULAD,Withdrawn,0,0,regresion_logistica
9002321,Experimento X sintético,Withdrawn,0,1,regresion_logistica
553938,OULAD,Withdrawn,0,0,regresion_logistica
627256,OULAD,Withdrawn,0,0,regresion_logistica
620409,OULAD,Pass,2,0,regresion_logistica
627638,OULAD,Withdrawn,0,2,regresion_logistica
9001409,Experimento X sintético,Fail,1,1,regresion_logistica
597761,OULAD,Withdrawn,0,2,regresion_logistica
154125,OULAD,Fail,1,2,regresion_logistica
344676,OULAD,Pass,2,0,regresion_logistica
573554,OULAD,Withdrawn,0,0,regresion_logistica
252041,OULAD,Fail,1,2,regresion_logistica
465719,OULAD,Fail,1,0,regresion_logistica
585526,OULAD,Withdrawn,0,0,regresion_logistica
367510,OULAD,Withdrawn,0,0,regresion_logistica
433064,OULAD,Fail,1,2,regresion_logistica
598353,OULAD,Withdrawn,0,0,regresion_logistica
537698,OULAD,Pass,2,2,regresion_logistica
165178,OULAD,Withdrawn,0,2,regresion_logistica
9000513,Experimento X sintético,Pass,2,1,regresion_logistica
60519,OULAD,Withdrawn,0,2,regresion_logistica
492613,OULAD,Withdrawn,0,0,regresion_logistica
70011,OULAD,Pass,2,2,regresion_logistica
553943,OULAD,Fail,1,2,regresion_logistica
420720,OULAD,Pass,2,0,regresion_logistica
1187586,OULAD,Distinction,3,0,regresion_logistica
1866233,OULAD,Withdrawn,0,2,regresion_logistica
509610,OULAD,Pass,2,2,regresion_logistica
583993,OULAD,Fail,1,2,regresion_logistica
598824,OULAD,Fail,1,2,regresion_logistica
683628,OULAD,Withdrawn,0,0,regresion_logistica
680176,OULAD,Pass,2,2,regresion_logistica
632134,OULAD,Withdrawn,0,0,regresion_logistica
619921,OULAD,Withdrawn,0,2,regresion_logistica
2586748,OULAD,Withdrawn,0,0,regresion_logistica
439857,OULAD,Pass,2,2,regresion_logistica
648930,OULAD,Fail,1,0,regresion_logistica
599468,OULAD,Pass,2,2,regresion_logistica
2628025,OULAD,Fail,1,0,regresion_logistica
1988213,OULAD,Withdrawn,0,0,regresion_logistica
227254,OULAD,Fail,1,0,regresion_logistica
637621,OULAD,Pass,2,2,regresion_logistica
546583,OULAD,Pass,2,2,regresion_logistica
582288,OULAD,Withdrawn,0,0,regresion_logistica
584443,OULAD,Withdrawn,0,0,regresion_logistica
24213,OULAD,Pass,2,2,regresion_logistica
611176,OULAD,Distinction,3,2,regresion_logistica
2558893,OULAD,Withdrawn,0,0,regresion_logistica
263150,OULAD,Withdrawn,0,0,regresion_logistica
652706,OULAD,Withdrawn,0,0,regresion_logistica
401319,OULAD,Withdrawn,0,0,regresion_logistica
588402,OULAD,Pass,2,2,regresion_logistica
2095379,OULAD,Pass,2,0,regresion_logistica
594250,OULAD,Pass,2,2,regresion_logistica
688297,OULAD,Withdrawn,0,0,regresion_logistica
656826,OULAD,Fail,1,0,regresion_logistica
653115,OULAD,Pass,2,0,regresion_logistica
549504,OULAD,Withdrawn,0,2,regresion_logistica
617745,OULAD,Pass,2,1,regresion_logistica
648713,OULAD,Pass,2,2,regresion_logistica
465789,OULAD,Pass,2,2,regresion_logistica
556177,OULAD,Pass,2,2,regresion_logistica
653086,OULAD,Distinction,3,2,regresion_logistica
2143065,OULAD,Pass,2,2,regresion_logistica
687686,OULAD,Pass,2,2,regresion_logistica
579255,OULAD,Withdrawn,0,2,regresion_logistica
692384,OULAD,Withdrawn,0,0,regresion_logistica
355034,OULAD,Withdrawn,0,0,regresion_logistica
589860,OULAD,Pass,2,2,regresion_logistica
629623,OULAD,Withdrawn,0,0,regresion_logistica
2012900,OULAD,Withdrawn,0,2,regresion_logistica
696850,OULAD,Distinction,3,2,regresion_logistica
371113,OULAD,Withdrawn,0,0,regresion_logistica
680804,OULAD,Pass,2,2,regresion_logistica
2241036,OULAD,Fail,1,0,regresion_logistica
629394,OULAD,Withdrawn,0,0,regresion_logistica
603129,OULAD,Pass,2,0,regresion_logistica
587506,OULAD,Pass,2,2,regresion_logistica
595735,OULAD,Pass,2,2,regresion_logistica
605459,OULAD,Withdrawn,0,0,regresion_logistica
637358,OULAD,Pass,2,2,regresion_logistica
601248,OULAD,Fail,1,0,regresion_logistica
656393,OULAD,Fail,1,0,regresion_logistica
587382,OULAD,Fail,1,2,regresion_logistica
531047,OULAD,Withdrawn,0,0,regresion_logistica
2532643,OULAD,Fail,1,2,regresion_logistica
547155,OULAD,Pass,2,1,regresion_logistica
591746,OULAD,Withdrawn,0,2,regresion_logistica
2216778,OULAD,Pass,2,2,regresion_logistica
547897,OULAD,Withdrawn,0,0,regresion_logistica
361842,OULAD,Fail,1,0,regresion_logistica
9000313,Experimento X sintético,Pass,2,1,regresion_logistica
648760,OULAD,Pass,2,2,regresion_logistica
629424,OULAD,Withdrawn,0,2,regresion_logistica
9001268,Experimento X sintético,Fail,1,1,regresion_logistica
603490,OULAD,Withdrawn,0,0,regresion_logistica
611051,OULAD,Fail,1,2,regresion_logistica
443452,OULAD,Fail,1,0,regresion_logistica
607609,OULAD,Withdrawn,0,0,regresion_logistica
569107,OULAD,Pass,2,2,regresion_logistica
533449,OULAD,Withdrawn,0,2,regresion_logistica
479853,OULAD,Distinction,3,2,regresion_logistica
622330,OULAD,Withdrawn,0,0,regresion_logistica
587961,OULAD,Fail,1,0,regresion_logistica
627450,OULAD,Pass,2,2,regresion_logistica
598495,OULAD,Fail,1,2,regresion_logistica
9000866,Experimento X sintético,Fail,1,1,regresion_logistica
655761,OULAD,Withdrawn,0,0,regresion_logistica
689952,OULAD,Withdrawn,0,0,regresion_logistica
2093092,OULAD,Withdrawn,0,0,regresion_logistica
618399,OULAD,Pass,2,0,regresion_logistica
290371,OULAD,Withdrawn,0,2,regresion_logistica
680569,OULAD,Pass,2,2,regresion_logistica
607286,OULAD,Withdrawn,0,0,regresion_logistica
629484,OULAD,Withdrawn,0,0,regresion_logistica
576913,OULAD,Fail,1,2,regresion_logistica
680959,OULAD,Withdrawn,0,0,regresion_logistica
126394,OULAD,Pass,2,0,regresion_logistica
572370,OULAD,Withdrawn,0,0,regresion_logistica
654341,OULAD,Pass,2,2,regresion_logistica
630037,OULAD,Withdrawn,0,0,regresion_logistica
552789,OULAD,Pass,2,0,regresion_logistica
679127,OULAD,Distinction,3,2,regresion_logistica
650575,OULAD,Fail,1,2,regresion_logistica
618925,OULAD,Fail,1,0,regresion_logistica
308707,OULAD,Withdrawn,0,2,regresion_logistica
646415,OULAD,Fail,1,2,regresion_logistica
2604212,OULAD,Fail,1,2,regresion_logistica
539303,OULAD,Pass,2,2,regresion_logistica
688250,OULAD,Fail,1,0,regresion_logistica
547287,OULAD,Distinction,3,2,regresion_logistica
9000743,Experimento X sintético,Pass,2,1,regresion_logistica
2574528,OULAD,Pass,2,2,regresion_logistica
624093,OULAD,Withdrawn,0,0,regresion_logistica
9001979,Experimento X sintético,Pass,2,2,regresion_logistica
625530,OULAD,Pass,2,2,regresion_logistica
9001261,Experimento X sintético,Fail,1,2,regresion_logistica
598102,OULAD,Pass,2,2,regresion_logistica
687444,OULAD,Withdrawn,0,0,regresion_logistica
574237,OULAD,Withdrawn,0,0,regresion_logistica
636704,OULAD,Fail,1,2,regresion_logistica
530226,OULAD,Pass,2,0,regresion_logistica
80868,OULAD,Pass,2,2,regresion_logistica
578541,OULAD,Fail,1,2,regresion_logistica
684903,OULAD,Fail,1,2,regresion_logistica
652606,OULAD,Withdrawn,0,0,regresion_logistica
558440,OULAD,Pass,2,2,regresion_logistica
315517,OULAD,Withdrawn,0,0,regresion_logistica
690586,OULAD,Pass,2,2,regresion_logistica
558769,OULAD,Fail,1,2,regresion_logistica
545200,OULAD,Pass,2,2,regresion_logistica
596231,OULAD,Withdrawn,0,2,regresion_logistica
429832,OULAD,Fail,1,1,regresion_logistica
491914,OULAD,Pass,2,0,regresion_logistica
548386,OULAD,Distinction,3,0,regresion_logistica
2529279,OULAD,Pass,2,2,regresion_logistica
238825,OULAD,Withdrawn,0,0,regresion_logistica
522754,OULAD,Pass,2,0,regresion_logistica
683467,OULAD,Pass,2,0,regresion_logistica
601583,OULAD,Pass,2,2,regresion_logistica
650565,OULAD,Fail,1,2,regresion_logistica
2598631,OULAD,Fail,1,2,regresion_logistica
548099,OULAD,Pass,2,2,regresion_logistica
418201,OULAD,Fail,1,2,regresion_logistica
550597,OULAD,Pass,2,0,regresion_logistica
392802,OULAD,Withdrawn,0,1,regresion_logistica
557308,OULAD,Fail,1,2,regresion_logistica
341457,OULAD,Withdrawn,0,2,regresion_logistica
640429,OULAD,Distinction,3,2,regresion_logistica
647915,OULAD,Withdrawn,0,2,regresion_logistica
547014,OULAD,Pass,2,2,regresion_logistica
429417,OULAD,Pass,2,2,regresion_logistica
9000808,Experimento X sintético,Fail,1,1,regresion_logistica
642310,OULAD,Pass,2,2,regresion_logistica
648778,OULAD,Pass,2,2,regresion_logistica
598035,OULAD,Pass,2,0,regresion_logistica
484999,OULAD,Withdrawn,0,2,regresion_logistica
572128,OULAD,Withdrawn,0,2,regresion_logistica
513854,OULAD,Withdrawn,0,0,regresion_logistica
270988,OULAD,Pass,2,2,regresion_logistica
2410140,OULAD,Withdrawn,0,2,regresion_logistica
2439442,OULAD,Withdrawn,0,0,regresion_logistica
652902,OULAD,Distinction,3,2,regresion_logistica
572548,OULAD,Withdrawn,0,0,regresion_logistica
633739,OULAD,Withdrawn,0,0,regresion_logistica
622180,OULAD,Withdrawn,0,0,regresion_logistica
685900,OULAD,Fail,1,2,regresion_logistica
576782,OULAD,Fail,1,0,regresion_logistica
324002,OULAD,Pass,2,2,regresion_logistica
614181,OULAD,Pass,2,2,regresion_logistica
1953275,OULAD,Withdrawn,0,0,regresion_logistica
629231,OULAD,Withdrawn,0,0,regresion_logistica
554372,OULAD,Pass,2,2,regresion_logistica
603763,OULAD,Pass,2,1,regresion_logistica
678774,OULAD,Pass,2,1,regresion_logistica
228373,OULAD,Fail,1,2,regresion_logistica
597436,OULAD,Distinction,3,0,regresion_logistica
440632,OULAD,Fail,1,1,regresion_logistica
502051,OULAD,Withdrawn,0,0,regresion_logistica
599816,OULAD,Pass,2,2,regresion_logistica
2225190,OULAD,Fail,1,0,regresion_logistica
607163,OULAD,Pass,2,2,regresion_logistica
615306,OULAD,Pass,2,2,regresion_logistica
648519,OULAD,Withdrawn,0,0,regresion_logistica
520230,OULAD,Withdrawn,0,0,regresion_logistica
675193,OULAD,Pass,2,2,regresion_logistica
89051,OULAD,Pass,2,2,regresion_logistica
279883,OULAD,Withdrawn,0,0,regresion_logistica
301128,OULAD,Withdrawn,0,0,regresion_logistica
635425,OULAD,Withdrawn,0,0,regresion_logistica
555747,OULAD,Pass,2,2,regresion_logistica
558965,OULAD,Pass,2,2,regresion_logistica
626442,OULAD,Fail,1,0,regresion_logistica
34662,OULAD,Withdrawn,0,2,regresion_logistica
33897,OULAD,Withdrawn,0,0,regresion_logistica
564643,OULAD,Withdrawn,0,0,regresion_logistica
9001966,Experimento X sintético,Fail,1,2,regresion_logistica
1890660,OULAD,Fail,1,1,regresion_logistica
608407,OULAD,Distinction,3,2,regresion_logistica
587051,OULAD,Fail,1,2,regresion_logistica
629014,OULAD,Withdrawn,0,0,regresion_logistica
503668,OULAD,Pass,2,0,regresion_logistica
611520,OULAD,Withdrawn,0,2,regresion_logistica
152626,OULAD,Withdrawn,0,0,regresion_logistica
632459,OULAD,Pass,2,2,regresion_logistica
546947,OULAD,Withdrawn,0,2,regresion_logistica
633273,OULAD,Withdrawn,0,2,regresion_logistica
605876,OULAD,Pass,2,2,regresion_logistica
650666,OULAD,Distinction,3,2,regresion_logistica
466854,OULAD,Fail,1,2,regresion_logistica
644301,OULAD,Distinction,3,2,regresion_logistica
565662,OULAD,Withdrawn,0,0,regresion_logistica
546934,OULAD,Pass,2,2,regresion_logistica
591008,OULAD,Withdrawn,0,0,regresion_logistica
651423,OULAD,Distinction,3,2,regresion_logistica
568987,OULAD,Fail,1,0,regresion_logistica
628152,OULAD,Pass,2,2,regresion_logistica
332945,OULAD,Pass,2,2,regresion_logistica
584611,OULAD,Fail,1,0,regresion_logistica
544907,OULAD,Fail,1,2,regresion_logistica
104643,OULAD,Pass,2,2,regresion_logistica
1855583,OULAD,Pass,2,2,regresion_logistica
683170,OULAD,Fail,1,0,regresion_logistica
618913,OULAD,Withdrawn,0,0,regresion_logistica
188766,OULAD,Pass,2,0,regresion_logistica
543361,OULAD,Withdrawn,0,0,regresion_logistica
251166,OULAD,Fail,1,2,regresion_logistica
625098,OULAD,Fail,1,0,regresion_logistica
496373,OULAD,Withdrawn,0,0,regresion_logistica
611309,OULAD,Fail,1,2,regresion_logistica
555930,OULAD,Fail,1,2,regresion_logistica
572388,OULAD,Pass,2,2,regresion_logistica
9000098,Experimento X sintético,Fail,1,2,regresion_logistica
9002234,Experimento X sintético,Pass,2,1,regresion_logistica
9001870,Experimento X sintético,Pass,2,2,regresion_logistica
1563696,OULAD,Pass,2,0,regresion_logistica
623322,OULAD,Withdrawn,0,1,regresion_logistica
9002236,Experimento X sintético,Pass,2,2,regresion_logistica
33600,OULAD,Withdrawn,0,0,regresion_logistica
633047,OULAD,Fail,1,0,regresion_logistica
631807,OULAD,Withdrawn,0,2,regresion_logistica
559447,OULAD,Pass,2,2,regresion_logistica
247304,OULAD,Fail,1,0,regresion_logistica
550515,OULAD,Pass,2,2,regresion_logistica
284036,OULAD,Fail,1,2,regresion_logistica
626469,OULAD,Withdrawn,0,0,regresion_logistica
132123,OULAD,Pass,2,2,regresion_logistica
603260,OULAD,Withdrawn,0,2,regresion_logistica
2554552,OULAD,Pass,2,2,regresion_logistica
529174,OULAD,Fail,1,2,regresion_logistica
629699,OULAD,Fail,1,2,regresion_logistica
9000567,Experimento X sintético,Fail,1,2,regresion_logistica
657319,OULAD,Withdrawn,0,0,regresion_logistica
519969,OULAD,Fail,1,0,regresion_logistica
699435,OULAD,Pass,2,2,regresion_logistica
617442,OULAD,Pass,2,2,regresion_logistica
605091,OULAD,Fail,1,0,regresion_logistica
540909,OULAD,Withdrawn,0,0,regresion_logistica
567970,OULAD,Fail,1,2,regresion_logistica
9001402,Experimento X sintético,Fail,1,2,regresion_logistica
555619,OULAD,Fail,1,2,regresion_logistica
333651,OULAD,Withdrawn,0,2,regresion_logistica
467776,OULAD,Withdrawn,0,2,regresion_logistica
546065,OULAD,Pass,2,2,regresion_logistica
539962,OULAD,Fail,1,2,regresion_logistica
606069,OULAD,Pass,2,0,regresion_logistica
79461,OULAD,Withdrawn,0,0,regresion_logistica
655668,OULAD,Fail,1,2,regresion_logistica
2608235,OULAD,Pass,2,2,regresion_logistica
466800,OULAD,Pass,2,1,regresion_logistica
574623,OULAD,Fail,1,0,regresion_logistica
2386732,OULAD,Distinction,3,2,regresion_logistica
546403,OULAD,Withdrawn,0,0,regresion_logistica
547424,OULAD,Pass,2,2,regresion_logistica
410816,OULAD,Withdrawn,0,0,regresion_logistica
680314,OULAD,Withdrawn,0,2,regresion_logistica
630047,OULAD,Pass,2,2,regresion_logistica
411642,OULAD,Pass,2,2,regresion_logistica
693635,OULAD,Fail,1,2,regresion_logistica
688656,OULAD,Withdrawn,0,0,regresion_logistica
2094546,OULAD,Withdrawn,0,0,regresion_logistica
2071670,OULAD,Withdrawn,0,0,regresion_logistica
629198,OULAD,Distinction,3,2,regresion_logistica
626307,OULAD,Withdrawn,0,2,regresion_logistica
622948,OULAD,Pass,2,2,regresion_logistica
552914,OULAD,Fail,1,2,regresion_logistica
171896,OULAD,Withdrawn,0,0,regresion_logistica
