id_student,fuente,final_result,y_test,y_pred,modelo
473082,OULAD,Withdrawn,56.333333333333336,66.54492739432848,ridge
530234,OULAD,Pass,79.78571428571429,71.5646456375465,ridge
602453,OULAD,Withdrawn,59.0,65.5056672845169,ridge
643220,OULAD,Distinction,83.91666666666667,74.49493680070293,ridge
9002068,Experimento X sintético,Pass,67.04642381345867,58.32048365374918,ridge
431136,OULAD,Fail,42.2,59.31910476169759,ridge
688033,OULAD,Fail,47.0,56.871015571315,ridge
543789,OULAD,Distinction,95.71428571428571,76.97668382292011,ridge
1935155,OULAD,Pass,81.42857142857143,72.55746182595364,ridge
653887,OULAD,Withdrawn,58.0,67.22660659642338,ridge
627787,OULAD,Pass,82.44444444444444,79.11684288000836,ridge
432862,OULAD,Fail,62.833333333333336,63.82817007721526,ridge
694456,OULAD,Pass,77.36363636363636,80.91878074366306,ridge
679897,OULAD,Pass,63.285714285714285,64.13579520068805,ridge
650451,OULAD,Withdrawn,81.0,65.6836782045204,ridge
9001659,Experimento X sintético,Fail,61.39902648037901,63.81529490711896,ridge
587621,OULAD,Fail,70.75,76.88551543830118,ridge
171549,OULAD,Withdrawn,80.83333333333333,81.74638585633315,ridge
530087,OULAD,Pass,84.25,90.01779947412052,ridge
572804,OULAD,Withdrawn,52.0,69.73607801492784,ridge
620810,OULAD,Pass,90.25,75.89406935213714,ridge
585454,OULAD,Distinction,81.25,71.7874242568332,ridge
698203,OULAD,Pass,70.6,73.87945866557386,ridge
613899,OULAD,Distinction,93.33333333333333,84.74884818380674,ridge
507311,OULAD,Fail,66.0,69.44865788551739,ridge
550498,OULAD,Fail,82.0,71.86198845000455,ridge
2532323,OULAD,Pass,74.0,78.55701673861229,ridge
336163,OULAD,Fail,66.0,71.70929311017206,ridge
227826,OULAD,Withdrawn,74.33333333333333,69.91954299614551,ridge
433755,OULAD,Pass,85.5,75.20634687847674,ridge
9001837,Experimento X sintético,Fail,65.00303670243457,58.911179351125035,ridge
2369415,OULAD,Pass,78.5,63.06657537578134,ridge
656073,OULAD,Withdrawn,77.2,66.95147568700807,ridge
9001039,Experimento X sintético,Pass,54.21137106444877,59.080438877661805,ridge
334476,OULAD,Pass,77.16666666666667,73.52247780617465,ridge
2259662,OULAD,Pass,88.5,78.08021031698192,ridge
546243,OULAD,Withdrawn,92.0,68.35713352411692,ridge
185021,OULAD,Pass,69.25,69.91768518010674,ridge
9000327,Experimento X sintético,Pass,55.19701121140318,58.093128221049255,ridge
504014,OULAD,Fail,77.5,76.22983058126735,ridge
648995,OULAD,Withdrawn,87.0,72.08079356744334,ridge
528161,OULAD,Pass,76.0,73.15961377396226,ridge
539727,OULAD,Withdrawn,67.0,64.42603430690023,ridge
586979,OULAD,Fail,82.5,78.20353523437113,ridge
373790,OULAD,Withdrawn,34.5,58.10134110351112,ridge
682100,OULAD,Pass,87.875,75.32625773003329,ridge
9001332,Experimento X sintético,Fail,45.29807060618622,48.21883205824922,ridge
506533,OULAD,Pass,84.375,72.36472903592967,ridge
548954,OULAD,Pass,78.54545454545455,72.25053429355162,ridge
590877,OULAD,Fail,33.0,62.825029478961895,ridge
611593,OULAD,Pass,87.57142857142857,83.24881531280853,ridge
556877,OULAD,Pass,87.5,77.24634589338977,ridge
613299,OULAD,Fail,95.33333333333333,68.2141149993004,ridge
400087,OULAD,Pass,82.66666666666667,75.63780484181649,ridge
612935,OULAD,Withdrawn,46.0,64.9651136522938,ridge
516601,OULAD,Fail,80.5,70.22719788492958,ridge
633695,OULAD,Distinction,98.0,73.5186847700756,ridge
9001466,Experimento X sintético,Pass,53.11318773369783,62.28960128466388,ridge
629182,OULAD,Fail,75.27272727272727,67.72828760868109,ridge
2337889,OULAD,Pass,85.33333333333333,73.27246154719619,ridge
680025,OULAD,Pass,72.57142857142857,69.42772448682507,ridge
607927,OULAD,Fail,36.166666666666664,61.3307317446647,ridge
590508,OULAD,Pass,79.5,86.92800300025343,ridge
640278,OULAD,Pass,87.5,91.64264721028914,ridge
623609,OULAD,Fail,0.0,64.01755746691796,ridge
559452,OULAD,Distinction,93.4,77.41468206105708,ridge
2643240,OULAD,Withdrawn,64.33333333333333,61.325024323631624,ridge
499067,OULAD,Fail,68.28571428571429,71.22488964952537,ridge
676633,OULAD,Pass,49.0,76.43855486863578,ridge
609743,OULAD,Pass,59.166666666666664,75.76853898483263,ridge
605940,OULAD,Withdrawn,70.0,65.02000072617257,ridge
656522,OULAD,Pass,81.2,67.63862674170919,ridge
546921,OULAD,Pass,87.88888888888889,73.6420355075618,ridge
698351,OULAD,Fail,67.66666666666667,71.38238590192995,ridge
526175,OULAD,Fail,8.0,57.878723158914745,ridge
674870,OULAD,Pass,87.08333333333333,81.53897638765585,ridge
585222,OULAD,Fail,51.5,61.83484757300191,ridge
583946,OULAD,Pass,75.85714285714286,74.86288216645501,ridge
9000138,Experimento X sintético,Fail,48.836491465180984,59.52736616780885,ridge
525800,OULAD,Withdrawn,62.0,58.0489304234279,ridge
563819,OULAD,Pass,59.0,59.39197552391855,ridge
2149324,OULAD,Withdrawn,85.0,68.31302252394664,ridge
618279,OULAD,Withdrawn,17.0,60.6694744080974,ridge
340831,OULAD,Withdrawn,62.0,75.17926111669185,ridge
552955,OULAD,Fail,64.5,73.42688966264468,ridge
570215,OULAD,Pass,69.85714285714286,68.24449073846148,ridge
9000748,Experimento X sintético,Fail,71.91488231354506,60.220800157893486,ridge
627247,OULAD,Distinction,89.5,80.0681983670891,ridge
593780,OULAD,Fail,56.0,66.23580512438254,ridge
519100,OULAD,Withdrawn,60.666666666666664,63.069887032344674,ridge
584710,OULAD,Pass,91.66666666666667,84.4409703910746,ridge
649207,OULAD,Pass,80.41666666666667,79.55169409696187,ridge
598028,OULAD,Withdrawn,44.0,77.31797230602065,ridge
269856,OULAD,Pass,59.42857142857143,70.04536452114773,ridge
2687045,OULAD,Withdrawn,60.333333333333336,78.48551522948503,ridge
631670,OULAD,Pass,84.57142857142857,78.16907528109904,ridge
551716,OULAD,Pass,90.6,81.21433797476548,ridge
603651,OULAD,Distinction,91.16666666666667,87.41589063981075,ridge
620951,OULAD,Withdrawn,71.0,61.71355411746224,ridge
9001583,Experimento X sintético,Fail,63.79324982776875,61.617066799189715,ridge
425748,OULAD,Fail,72.8,79.86188254193786,ridge
419081,OULAD,Fail,63.0,69.91999844209744,ridge
601243,OULAD,Distinction,83.81818181818181,77.66282264756487,ridge
9000375,Experimento X sintético,Pass,40.61869271210495,63.08504695407699,ridge
650950,OULAD,Fail,82.5,83.65461541408588,ridge
632551,OULAD,Fail,59.857142857142854,72.50125751430022,ridge
144448,OULAD,Distinction,94.0,86.56774854745771,ridge
623857,OULAD,Fail,78.45454545454545,74.09787596125165,ridge
9001285,Experimento X sintético,Fail,58.42300925475467,56.900630881839746,ridge
179892,OULAD,Pass,86.78571428571429,71.40677404909809,ridge
9001494,Experimento X sintético,Pass,61.42970338418528,66.24509881454254,ridge
356568,OULAD,Pass,85.0,83.74450769943331,ridge
445686,OULAD,Pass,75.91666666666667,76.04955711654841,ridge
336112,OULAD,Fail,75.6,57.99820460913304,ridge
680343,OULAD,Distinction,89.08333333333333,80.77984459331634,ridge
2080916,OULAD,Withdrawn,95.0,78.76127807344301,ridge
607702,OULAD,Fail,46.0,66.66131295715238,ridge
550412,OULAD,Pass,85.0909090909091,66.26950532511627,ridge
589099,OULAD,Fail,84.5,68.77094299720245,ridge
677025,OULAD,Distinction,82.22222222222223,77.35691237241367,ridge
679262,OULAD,Pass,69.54545454545455,78.71752762951594,ridge
559813,OULAD,Pass,77.25,76.71911363705573,ridge
685294,OULAD,Pass,53.42857142857143,81.66897303943642,ridge
542049,OULAD,Pass,68.28571428571429,68.73372748543639,ridge
687503,OULAD,Pass,77.66666666666667,77.6657172737224,ridge
592051,OULAD,Withdrawn,40.0,74.46236881808021,ridge
598989,OULAD,Pass,78.85714285714286,72.7008962183989,ridge
674921,OULAD,Distinction,90.75,72.42669225974164,ridge
2261138,OULAD,Withdrawn,90.0,77.52383498442175,ridge
676676,OULAD,Pass,83.75,84.30636603959258,ridge
195221,OULAD,Fail,50.0,72.15068920644417,ridge
9000137,Experimento X sintético,Distinction,62.74343325422683,57.270886380056226,ridge
553280,OULAD,Distinction,94.8,65.71867206643499,ridge
527580,OULAD,Pass,84.81818181818181,72.13970752330302,ridge
254625,OULAD,Distinction,82.8,67.14892837443364,ridge
632084,OULAD,Distinction,88.72727272727273,73.79063776522426,ridge
570801,OULAD,Pass,85.0,81.90982876090996,ridge
617355,OULAD,Pass,83.0,85.65675023572807,ridge
622646,OULAD,Fail,77.0,77.75590965793579,ridge
550024,OULAD,Withdrawn,61.0,74.81067490887317,ridge
526088,OULAD,Fail,74.28571428571429,68.5976822027526,ridge
2570274,OULAD,Pass,86.28571428571429,75.35591456794702,ridge
649578,OULAD,Fail,64.25,74.23749403158646,ridge
536351,OULAD,Pass,82.83333333333333,74.21282190859388,ridge
510142,OULAD,Fail,57.416666666666664,75.93126111121981,ridge
237808,OULAD,Fail,56.0,63.85772361167419,ridge
546202,OULAD,Fail,83.75,74.12779550186532,ridge
624782,OULAD,Fail,44.111111111111114,61.22267374930481,ridge
560328,OULAD,Pass,70.22222222222223,73.89084920938667,ridge
605225,OULAD,Pass,88.33333333333333,74.77731713277481,ridge
483031,OULAD,Distinction,88.54545454545455,74.0421358448715,ridge
569279,OULAD,Fail,40.857142857142854,60.99992554133841,ridge
578861,OULAD,Pass,56.4,81.24382305174699,ridge
626252,OULAD,Distinction,98.42857142857143,68.38836845377554,ridge
679278,OULAD,Pass,80.66666666666667,73.56168694840798,ridge
384266,OULAD,Withdrawn,100.0,67.69123131294702,ridge
599958,OULAD,Pass,75.0,76.76498597974911,ridge
548602,OULAD,Pass,88.64285714285714,64.57644862471264,ridge
546634,OULAD,Withdrawn,66.0,61.45524362946043,ridge
2682682,OULAD,Distinction,87.25,74.93470231529004,ridge
100893,OULAD,Pass,68.4,64.31881167650472,ridge
599282,OULAD,Pass,67.71428571428571,76.19813773426128,ridge
544963,OULAD,Pass,86.08333333333333,77.60109917260705,ridge
688038,OULAD,Distinction,78.125,78.926494666852,ridge
9000590,Experimento X sintético,Pass,56.488749899271255,59.86125427061407,ridge
475480,OULAD,Withdrawn,60.0,67.05719817718678,ridge
503779,OULAD,Distinction,93.88888888888889,69.12976751827172,ridge
698024,OULAD,Fail,51.0,75.67558775065906,ridge
2291598,OULAD,Pass,82.0909090909091,79.92132338713205,ridge
572231,OULAD,Pass,69.28571428571429,66.53828229687785,ridge
9001876,Experimento X sintético,Pass,78.0630277136926,54.57446130881828,ridge
295741,OULAD,Pass,79.66666666666667,75.76410572206555,ridge
445947,OULAD,Fail,76.0,72.69547497405618,ridge
258978,OULAD,Pass,72.75,68.78378083027796,ridge
513853,OULAD,Pass,70.28571428571429,78.19300149935813,ridge
319606,OULAD,Fail,76.0,67.96741537453298,ridge
560670,OULAD,Withdrawn,78.0,68.0555289862527,ridge
551440,OULAD,Fail,82.5,63.74616738525071,ridge
698300,OULAD,Pass,84.75,82.32771322340861,ridge
186565,OULAD,Fail,68.66666666666667,72.81830262076235,ridge
287679,OULAD,Pass,78.55555555555556,79.54485262729705,ridge
537392,OULAD,Withdrawn,68.66666666666667,75.44528650048825,ridge
291848,OULAD,Fail,46.5,70.70304872043629,ridge
549370,OULAD,Fail,70.75,73.57949527949923,ridge
582931,OULAD,Fail,56.0,62.84637003382805,ridge
536147,OULAD,Fail,73.25,74.10956318039241,ridge
470037,OULAD,Withdrawn,72.0,66.33986425289596,ridge
520836,OULAD,Pass,75.9,77.89924392456533,ridge
632904,OULAD,Distinction,92.0,84.780781605201,ridge
587997,OULAD,Pass,84.28571428571429,73.2577897030401,ridge
554986,OULAD,Fail,20.0,74.58939157852781,ridge
393682,OULAD,Fail,61.5,73.67855315018897,ridge
628329,OULAD,Fail,48.0,68.1350296362678,ridge
575124,OULAD,Pass,83.0,82.06767644448038,ridge
549601,OULAD,Withdrawn,96.75,72.10745278106688,ridge
1504653,OULAD,Pass,91.0,75.47450541282511,ridge
319331,OULAD,Distinction,82.22222222222223,74.10663806358214,ridge
2178466,OULAD,Fail,42.75,70.25874691054874,ridge
600893,OULAD,Withdrawn,63.333333333333336,77.1766643645542,ridge
338669,OULAD,Withdrawn,50.0,62.63631548866726,ridge
603565,OULAD,Withdrawn,59.333333333333336,80.66937528091567,ridge
395758,OULAD,Withdrawn,82.0,72.30479726150126,ridge
160536,OULAD,Pass,74.8,58.47219814816056,ridge
599016,OULAD,Pass,60.0,66.30357098574372,ridge
624093,OULAD,Withdrawn,45.0,64.8274945246195,ridge
557735,OULAD,Withdrawn,81.71428571428571,78.21796334078114,ridge
563453,OULAD,Pass,74.42857142857143,69.4360364503968,ridge
183806,OULAD,Fail,95.0,71.1032461292453,ridge
393141,OULAD,Fail,61.5,72.70999747289261,ridge
620946,OULAD,Distinction,87.44444444444444,87.4081210116161,ridge
281564,OULAD,Pass,71.0909090909091,79.49702071008493,ridge
615302,OULAD,Pass,84.25,76.8559505478849,ridge
600749,OULAD,Fail,70.0,67.0608846037003,ridge
633331,OULAD,Withdrawn,79.33333333333333,67.66898648765856,ridge
610273,OULAD,Pass,82.41666666666667,72.28694131320826,ridge
2035700,OULAD,Pass,80.83333333333333,78.3465750152647,ridge
651423,OULAD,Distinction,87.66666666666667,70.01348072056757,ridge
630830,OULAD,Pass,75.16666666666667,75.04999202937782,ridge
349069,OULAD,Fail,40.0,56.82170590230065,ridge
602902,OULAD,Pass,75.22222222222223,64.67161155509793,ridge
504363,OULAD,Distinction,88.22222222222223,65.75857565459084,ridge
401139,OULAD,Pass,78.75,71.1022403240177,ridge
466807,OULAD,Withdrawn,74.66666666666667,67.50641058215197,ridge
130992,OULAD,Pass,77.33333333333333,75.3544722535544,ridge
683745,OULAD,Fail,72.33333333333333,80.506839375303,ridge
177492,OULAD,Distinction,87.91666666666667,85.60169092404286,ridge
9000726,Experimento X sintético,Pass,58.569788868829214,56.31681106585873,ridge
576439,OULAD,Pass,83.75,83.93326708039075,ridge
51163,OULAD,Pass,70.85714285714286,68.00348197347802,ridge
117232,OULAD,Pass,76.33333333333333,68.86770503354359,ridge
616670,OULAD,Pass,86.7,85.25159207333817,ridge
485898,OULAD,Pass,83.0,88.79736794546504,ridge
606870,OULAD,Pass,87.83333333333333,75.19727626140329,ridge
536046,OULAD,Fail,51.75,68.95097250454597,ridge
593431,OULAD,Fail,73.0,71.6643430084266,ridge
505047,OULAD,Fail,67.55555555555556,71.275801084571,ridge
34756,OULAD,Withdrawn,67.33333333333333,65.53310950000734,ridge
9001352,Experimento X sintético,Pass,72.31997637738222,63.847005574400654,ridge
551886,OULAD,Pass,85.27272727272727,81.17346467832274,ridge
602228,OULAD,Fail,58.0,65.69152772667077,ridge
679749,OULAD,Withdrawn,78.0,73.6057808841128,ridge
613501,OULAD,Pass,61.0,81.22557159922474,ridge
2512392,OULAD,Withdrawn,88.42857142857143,82.726341403687,ridge
551031,OULAD,Fail,88.63636363636364,75.65892468619941,ridge
371679,OULAD,Withdrawn,34.5,65.53200318458022,ridge
640439,OULAD,Pass,74.66666666666667,80.02294457835552,ridge
566814,OULAD,Pass,93.54545454545455,73.76713056085339,ridge
279883,OULAD,Withdrawn,42.0,58.8123539954203,ridge
579052,OULAD,Withdrawn,49.666666666666664,68.84863549223272,ridge
490154,OULAD,Fail,61.6,65.01238463948708,ridge
554691,OULAD,Withdrawn,62.0,65.44407855792704,ridge
152428,OULAD,Pass,60.55555555555556,63.2201180756496,ridge
643770,OULAD,Withdrawn,65.33333333333333,61.574308415686374,ridge
498582,OULAD,Withdrawn,72.66666666666667,67.04193468063532,ridge
564821,OULAD,Withdrawn,67.0,69.80421962204144,ridge
644072,OULAD,Fail,80.25,81.70549115374362,ridge
72609,OULAD,Fail,51.0,75.35371684375133,ridge
9000981,Experimento X sintético,Withdrawn,69.34003198793202,57.51308451953568,ridge
558645,OULAD,Fail,51.07692307692308,70.11097897098622,ridge
573742,OULAD,Pass,65.42857142857143,57.896007793582044,ridge
599425,OULAD,Pass,71.85714285714286,68.06213521064312,ridge
635334,OULAD,Distinction,88.11111111111111,74.47485643047108,ridge
483858,OULAD,Pass,72.71428571428571,67.81744207433486,ridge
2413037,OULAD,Withdrawn,30.2,69.71125415651323,ridge
370859,OULAD,Pass,87.27272727272727,71.89728640726527,ridge
380953,OULAD,Pass,67.8,73.37688556226043,ridge
600869,OULAD,Pass,71.66666666666667,74.1783285973904,ridge
604187,OULAD,Pass,87.5,79.60329692512538,ridge
9000977,Experimento X sintético,Fail,53.74664001876452,61.748398104865444,ridge
470187,OULAD,Pass,89.44444444444444,75.0994406202134,ridge
518097,OULAD,Fail,52.5,65.0221937193411,ridge
2352280,OULAD,Pass,85.5,82.09619400940635,ridge
572918,OULAD,Fail,68.5,77.29547807494176,ridge
598761,OULAD,Distinction,90.66666666666667,82.88461555459617,ridge
523966,OULAD,Pass,86.6,77.64051176475438,ridge
679342,OULAD,Fail,41.333333333333336,82.05271732127116,ridge
9001789,Experimento X sintético,Fail,60.303012916455096,60.60414443768749,ridge
1822731,OULAD,Fail,56.285714285714285,64.60405091132354,ridge
584550,OULAD,Pass,76.5,74.14443972900271,ridge
631569,OULAD,Pass,74.14285714285714,67.26336993544717,ridge
587576,OULAD,Pass,47.0,69.3772560284577,ridge
609194,OULAD,Pass,46.4,66.66411841013533,ridge
590189,OULAD,Fail,65.77777777777777,74.29935788721903,ridge
636565,OULAD,Pass,76.91666666666667,67.1004182441712,ridge
560494,OULAD,Pass,82.57142857142857,67.18232592464241,ridge
571389,OULAD,Withdrawn,89.0,77.32048199440628,ridge
293699,OULAD,Pass,46.75,60.07669454986475,ridge
535140,OULAD,Pass,73.2,76.92456593462776,ridge
481863,OULAD,Pass,72.28571428571429,62.65755941710643,ridge
9000721,Experimento X sintético,Pass,53.93081144174202,65.29496692328036,ridge
9000681,Experimento X sintético,Pass,47.3971530363076,61.75959701982269,ridge
514096,OULAD,Fail,60.0,71.85204000939815,ridge
552135,OULAD,Fail,64.6,71.7987311981873,ridge
409733,OULAD,Pass,84.55555555555556,65.94025398877494,ridge
572871,OULAD,Withdrawn,70.33333333333333,68.0481832872175,ridge
624957,OULAD,Withdrawn,27.75,60.68384902191781,ridge
1405453,OULAD,Distinction,88.33333333333333,76.868295383567,ridge
372345,OULAD,Pass,87.63636363636364,75.7479629428947,ridge
9000958,Experimento X sintético,Pass,59.90919394862921,59.897172596395784,ridge
627397,OULAD,Distinction,86.85714285714286,71.89971234580392,ridge
563595,OULAD,Fail,40.0,65.9710829340483,ridge
407818,OULAD,Pass,71.75,76.6104771111728,ridge
651027,OULAD,Pass,32.2,72.20780665640939,ridge
140907,OULAD,Pass,79.5,74.6269739798839,ridge
692647,OULAD,Withdrawn,77.5,69.12992954497352,ridge
545720,OULAD,Fail,66.18181818181819,76.49455258627022,ridge
674349,OULAD,Distinction,79.2,73.08306753472137,ridge
601175,OULAD,Withdrawn,17.0,64.02892948126961,ridge
546685,OULAD,Pass,92.8,77.68726481416424,ridge
605125,OULAD,Pass,62.0,73.62551146744734,ridge
1510198,OULAD,Pass,91.78571428571429,77.4627348672235,ridge
506056,OULAD,Fail,71.5,61.32872052746248,ridge
559335,OULAD,Pass,83.83333333333333,80.78756224327599,ridge
2095576,OULAD,Pass,80.33333333333333,78.50371145569615,ridge
622500,OULAD,Distinction,95.11111111111111,88.6120878824618,ridge
385563,OULAD,Pass,54.857142857142854,69.520305811144,ridge
628733,OULAD,Withdrawn,35.0,58.661327019962755,ridge
227192,OULAD,Pass,68.77777777777777,62.858229305628925,ridge
9000126,Experimento X sintético,Fail,72.24338876553156,61.512551282788905,ridge
691343,OULAD,Withdrawn,100.0,68.81140557765511,ridge
603690,OULAD,Pass,76.16666666666667,70.58733414783093,ridge
680231,OULAD,Withdrawn,80.5,69.4209701894197,ridge
542543,OULAD,Fail,43.0,70.62176927861056,ridge
40184,OULAD,Distinction,93.71428571428571,78.50551120299538,ridge
9002353,Experimento X sintético,Pass,67.29734453946861,54.334796118562494,ridge
585457,OULAD,Fail,70.0,78.80242804872637,ridge
9002298,Experimento X sintético,Fail,49.46087266674683,52.992769402194504,ridge
9002205,Experimento X sintético,Pass,53.310143208581344,62.26337764937741,ridge
164968,OULAD,Pass,91.25,85.13295360822711,ridge
110085,OULAD,Fail,68.25,67.31177431904462,ridge
9000000,Experimento X sintético,Fail,58.40374727999841,54.301768258794866,ridge
605538,OULAD,Pass,82.16666666666667,81.15520489157296,ridge
494471,OULAD,Fail,64.81818181818181,80.43858083006084,ridge
560459,OULAD,Withdrawn,35.8,70.80953006480921,ridge
634309,OULAD,Fail,65.66666666666667,62.69229199746973,ridge
592206,OULAD,Fail,77.66666666666667,77.83379036182447,ridge
557290,OULAD,Pass,76.58333333333333,76.46989054995191,ridge
327224,OULAD,Fail,75.0,70.49897204788611,ridge
590128,OULAD,Fail,82.0,70.62832748149516,ridge
611218,OULAD,Distinction,73.5,79.34149171188925,ridge
684987,OULAD,Withdrawn,90.0,78.50312522737346,ridge
410767,OULAD,Withdrawn,85.0,76.8527827364437,ridge
592577,OULAD,Pass,89.85714285714286,77.92437548074575,ridge
650341,OULAD,Fail,50.875,63.23801417766346,ridge
606572,OULAD,Pass,80.9090909090909,72.38314133992881,ridge
591958,OULAD,Distinction,85.6,67.43521846451637,ridge
678906,OULAD,Pass,65.6,69.12768485135079,ridge
2683857,OULAD,Pass,80.58333333333333,77.45466663057985,ridge
579161,OULAD,Pass,80.4,66.9039664489542,ridge
349247,OULAD,Withdrawn,52.0,62.79382275977298,ridge
602168,OULAD,Fail,84.33333333333333,84.60791037164776,ridge
276337,OULAD,Withdrawn,75.0,63.444648835980175,ridge
475363,OULAD,Pass,49.2,68.65375277235167,ridge
631715,OULAD,Pass,93.16666666666667,73.47333836097195,ridge
600242,OULAD,Pass,63.857142857142854,72.15713604569395,ridge
650424,OULAD,Pass,79.75,74.66090538727121,ridge
621433,OULAD,Fail,66.4,71.30550339336858,ridge
651995,OULAD,Distinction,95.25,83.48132485461204,ridge
643659,OULAD,Fail,43.0,79.78546125870133,ridge
656234,OULAD,Pass,88.41666666666667,74.264907660582,ridge
630052,OULAD,Distinction,89.8,66.91953251733354,ridge
477009,OULAD,Fail,62.81818181818182,75.14396850406169,ridge
528702,OULAD,Fail,47.666666666666664,74.36107970866826,ridge
628216,OULAD,Distinction,79.14285714285714,70.31617151768309,ridge
622208,OULAD,Pass,82.0,78.37359018055218,ridge
2592973,OULAD,Pass,87.5,86.72954508850421,ridge
9001553,Experimento X sintético,Fail,41.03465587790708,55.69597933054247,ridge
1521687,OULAD,Fail,77.66666666666667,75.65025956557965,ridge
343138,OULAD,Fail,67.6,71.97458021380402,ridge
301074,OULAD,Pass,87.08333333333333,70.79573709162267,ridge
2023366,OULAD,Pass,94.0,78.80070232789186,ridge
679569,OULAD,Fail,64.22222222222223,66.19526420246176,ridge
628029,OULAD,Withdrawn,90.125,71.02109706209924,ridge
9001722,Experimento X sintético,Pass,73.91908583514976,52.472261406952555,ridge
66579,OULAD,Fail,68.0,66.65118326264334,ridge
644905,OULAD,Withdrawn,98.66666666666667,65.7587286879812,ridge
634234,OULAD,Distinction,90.0,87.32451545023106,ridge
562929,OULAD,Fail,25.0,69.59344382951531,ridge
609873,OULAD,Withdrawn,57.0,74.64764532714777,ridge
600767,OULAD,Pass,70.0,71.18198269709436,ridge
629601,OULAD,Pass,72.25,89.41138978617082,ridge
598064,OULAD,Pass,65.14285714285714,80.07391382130537,ridge
558518,OULAD,Pass,85.0,68.54760728800228,ridge
352364,OULAD,Distinction,95.63636363636364,73.70286523693701,ridge
591695,OULAD,Pass,79.16666666666667,83.53877527252762,ridge
2534165,OULAD,Pass,76.41666666666667,83.30347693677275,ridge
427802,OULAD,Pass,58.25,82.57592349744282,ridge
554446,OULAD,Pass,81.42857142857143,66.55569745849918,ridge
620892,OULAD,Fail,45.333333333333336,64.77749594571135,ridge
576947,OULAD,Fail,62.0,69.0143173410675,ridge
2661827,OULAD,Pass,81.25,73.31967223635311,ridge
368886,OULAD,Fail,87.08333333333333,86.62225822430425,ridge
628376,OULAD,Pass,80.71428571428571,70.39817617673852,ridge
555086,OULAD,Pass,72.63636363636364,77.23808154463057,ridge
536649,OULAD,Fail,86.36363636363636,68.1194682058613,ridge
611383,OULAD,Distinction,85.0,75.62145093703958,ridge
545223,OULAD,Fail,71.2,63.61378044075389,ridge
26247,OULAD,Fail,88.0,79.06939301138873,ridge
690554,OULAD,Withdrawn,1.0,66.24900078968913,ridge
2649948,OULAD,Fail,68.5,77.30380316297025,ridge
